日期,河名,站名,水位,流量,含沙量
2023-04-04,黄河,巴彦高勒,1049.49,720,-
2023-04-04,黄河,三湖河口,1016.93,752,-
2023-04-04,黄河,包头,1002.09,720,-
2023-04-04,黄河,头道拐,986.95,746,-
2023-04-04,黄河,万家寨蓄水量,974.44,(4.65)亿,-
2023-04-04,黄河,万家寨上出库,-,1210,-
2023-04-04,黄河,万家寨下,899.96,1210,-
2023-04-04,黄河,府谷,807.94,980,-
2023-04-04,黄河,吴堡,636.5,755,-
2023-04-04,黄河,龙门,377.14,354,-
2023-04-04,汾河,河津,371.34,47.9,-
2023-04-04,北洛河,状头,360.86,15.2,-
2023-04-04,泾河,张家山,419.86,8.20,-
2023-04-04,渭河,咸阳,375.95,158,-
2023-04-04,渭河,华县(二),338.69,252,-
2023-04-04,黄河,潼关,325.85,651,-
2023-04-04,黄河,史家滩蓄水量,317.4,(5.74)亿,-
2023-04-04,黄河,三门峡,272.92,369,-
2023-04-04,黄河,小浪底上蓄水量,260.9,(58.5)亿,-
2023-04-04,黄河,小浪底,133.54,724,-
2023-04-04,伊河,东湾,-,-,-
2023-04-04,伊河,陆浑坝上蓄水量,313.56,(4.46)亿,-
2023-04-04,伊河,陆浑坝上出库,-,-,-
2023-04-04,伊河,龙门镇,147.04,8.60,-
2023-04-04,洛河,卢氏,-,-,-
2023-04-04,洛河,故县水库蓄水量,528.21,(5.23)亿,-
2023-04-04,洛河,故县水库出库,-,-,-
2023-04-04,洛河,长水（二）,378.26,71.9,-
2023-04-04,洛河,白马寺,116.25,37.3,-
2023-04-04,伊洛河,黑石关,107.6,35.6,-
2023-04-04,丹河,山路坪,-,-,-
2023-04-04,沁河,五龙口,-,-,-
2023-04-04,沁河,武陟,98.46,13.8,-
2023-04-04,黄河,花园口,88.66,725,-
2023-04-04,黄河,夹河滩,71.42,875,-
2023-04-04,黄河,高村,57.64,764,-
2023-04-04,黄河,孙口,42.52,661,-
2023-04-04,大汶河,戴村坝,-,-,-
2023-04-04,东平湖,东平湖老湖蓄水量,41.24,(4.93)亿,-
2023-04-04,大汶河,出湖闸,-,-,-
2023-04-04,黄河,艾山,35.42,583,-
2023-04-04,黄河,泺口,23.94,531,-
2023-04-04,黄河,利津,8.36,315,-
2023-04-05,黄河,唐乃亥,2670.96,295,-
2023-04-05,黄河,龙羊峡入库,-,325,-
2023-04-05,黄河,龙羊峡蓄水量,2580.63,(168)亿,-
2023-04-05,黄河,龙羊峡出库,-,549,-
2023-04-05,黄河,刘家峡入库,-,792,-
2023-04-05,黄河,刘家峡蓄水量,1733.64,(38.2)亿,-
2023-04-05,黄河,刘家峡出库,-,627,-
2023-04-05,黄河,兰州,1510.62,666,-
2023-04-05,黄河,下河沿,1229.68,838,-
2023-04-05,黄河,石嘴山,1085.31,601,-
2023-04-05,黄河,巴彦高勒,1049.44,705,-
2023-04-05,黄河,三湖河口,1017.02,824,-
2023-04-05,黄河,包头,1002.17,754,-
2023-04-05,黄河,头道拐,986.91,722,-
2023-04-05,黄河,万家寨蓄水量,973.27,(4.39)亿,-
2023-04-05,黄河,万家寨上出库,-,1020,-
2023-04-05,黄河,万家寨下,899.71,1020,-
2023-04-05,黄河,府谷,807.99,1000,-
2023-04-05,黄河,吴堡,636.6,846,-
2023-04-05,黄河,龙门,377.93,814,-
2023-04-05,汾河,河津,371.32,47.3,-
2023-04-05,北洛河,状头,361.22,42.3,-
2023-04-05,泾河,张家山,420.02,13,-
2023-04-05,渭河,咸阳,375.84,147,-
2023-04-05,渭河,华县(二),339.19,390,-
2023-04-05,黄河,潼关,325.98,738,-
2023-04-05,黄河,史家滩蓄水量,317.42,(5.76)亿,-
2023-04-05,黄河,三门峡,274.52,1210,-
2023-04-05,黄河,小浪底上蓄水量,260.85,(58.4)亿,-
2023-04-05,黄河,小浪底,133.62,772,-
2023-04-05,伊河,东湾,-,-,-
2023-04-05,伊河,陆浑坝上蓄水量,313.54,(4.46)亿,-
2023-04-05,伊河,陆浑坝上出库,-,-,-
2023-04-05,伊河,龙门镇,147.02,7.56,-
2023-04-05,洛河,卢氏,-,-,-
2023-04-05,洛河,故县水库蓄水量,528.12,(5.21)亿,-
2023-04-05,洛河,故县水库出库,-,-,-
2023-04-05,洛河,长水（二）,378.1,51.4,-
2023-04-05,洛河,白马寺,116.96,79.5,-
2023-04-05,伊洛河,黑石关,107.51,33.9,-
2023-04-05,丹河,山路坪,-,-,-
2023-04-05,沁河,五龙口,140.83,18.4,-
2023-04-05,沁河,武陟,98.4,12.1,-
2023-04-05,黄河,花园口,88.8,850,-
2023-04-05,黄河,夹河滩,71.41,866,-
2023-04-05,黄河,高村,57.59,734,-
2023-04-05,黄河,孙口,42.55,676,-
2023-04-05,大汶河,戴村坝,-,-,-
2023-04-05,东平湖,东平湖老湖蓄水量,41.25,(4.94)亿,-
2023-04-05,大汶河,出湖闸,-,-,-
2023-04-05,黄河,艾山,35.5,605,-
2023-04-05,黄河,泺口,23.96,539,-
2023-04-05,黄河,利津,8.59,358,-
2023-04-06,黄河,唐乃亥,2670.95,292,-
2023-04-06,黄河,龙羊峡入库,-,309,-
2023-04-06,黄河,龙羊峡蓄水量,2580.53,(168)亿,-
2023-04-06,黄河,龙羊峡出库,-,573,-
2023-04-06,黄河,刘家峡入库,-,524,-
2023-04-06,黄河,刘家峡蓄水量,1733.56,(38.1)亿,-
2023-04-06,黄河,刘家峡出库,-,629,-
2023-04-06,黄河,兰州,1510.54,621,-
2023-04-06,黄河,下河沿,1229.02,519,-
2023-04-06,黄河,石嘴山,1085.44,667,-
2023-04-06,黄河,巴彦高勒,1049.35,643,-
2023-04-06,黄河,三湖河口,1017,810,-
2023-04-06,黄河,包头,1002.25,786,-
2023-04-06,黄河,头道拐,986.97,750,-
2023-04-06,黄河,万家寨蓄水量,973.48,(4.44)亿,-
2023-04-06,黄河,万家寨上出库,-,9,-
2023-04-06,黄河,万家寨下,897.29,9,-
2023-04-06,黄河,府谷,806.98,535,-
2023-04-06,黄河,吴堡,636.91,1180,-
2023-04-06,黄河,龙门,378.12,921,-
2023-04-06,汾河,河津,371.62,56.7,-
2023-04-06,北洛河,状头,361.17,37.8,-
2023-04-06,泾河,张家山,420.18,19,-
2023-04-06,渭河,咸阳,375.63,126,-
2023-04-06,渭河,华县(二),339.03,339,-
2023-04-06,黄河,潼关,326.22,985,-
2023-04-06,黄河,史家滩蓄水量,317.29,(5.64)亿,-
2023-04-06,黄河,三门峡,274.47,1180,-
2023-04-06,黄河,小浪底上蓄水量,260.91,(58.5)亿,-
2023-04-06,黄河,小浪底,133.54,724,-
2023-04-06,伊河,东湾,-,-,-
2023-04-06,伊河,陆浑坝上蓄水量,313.59,(4.47)亿,-
2023-04-06,伊河,陆浑坝上出库,-,-,-
2023-04-06,伊河,龙门镇,147,6.62,-
2023-04-06,洛河,卢氏,-,-,-
2023-04-06,洛河,故县水库蓄水量,528.31,(5.25)亿,-
2023-04-06,洛河,故县水库出库,-,-,-
2023-04-06,洛河,长水（二）,378.14,56.2,-
2023-04-06,洛河,白马寺,118.62,66.6,-
2023-04-06,伊洛河,黑石关,107.42,32.4,-
2023-04-06,丹河,山路坪,-,-,-
2023-04-06,沁河,五龙口,-,-,-
2023-04-06,沁河,武陟,98.37,11.1,-
2023-04-06,黄河,花园口,88.65,759,-
2023-04-06,黄河,夹河滩,71.45,874,-
2023-04-06,黄河,高村,57.62,751,-
2023-04-06,黄河,孙口,42.55,700,-
2023-04-06,大汶河,戴村坝,-,-,-
2023-04-06,东平湖,东平湖老湖蓄水量,41.25,(4.94)亿,-
2023-04-06,大汶河,出湖闸,-,-,-
2023-04-06,黄河,艾山,35.5,678,-
2023-04-06,黄河,泺口,24,557,-
2023-04-06,黄河,利津,8.65,426,-
2023-04-15,黄河,唐乃亥,2670.99,304,-
2023-04-15,黄河,龙羊峡入库,-,324,-
2023-04-15,黄河,龙羊峡蓄水量,2580.14,(167)亿,-
2023-04-15,黄河,龙羊峡出库,-,550,-
2023-04-15,黄河,刘家峡入库,-,401,-
2023-04-15,黄河,刘家峡蓄水量,1733.03,(37.4)亿,-
2023-04-15,黄河,刘家峡出库,-,611,-
2023-04-15,黄河,兰州,1510.05,386,-
2023-04-15,黄河,下河沿,1229.18,587,-
2023-04-15,黄河,石嘴山,1085.22,558,-
2023-04-15,黄河,巴彦高勒,1048.79,336,-
2023-04-15,黄河,三湖河口,1016.51,393,-
2023-04-15,黄河,包头,1001.6,422,-
2023-04-15,黄河,头道拐,986.42,398,-
2023-04-15,黄河,万家寨蓄水量,974.47,(4.66)亿,-
2023-04-15,黄河,万家寨上出库,-,473,-
2023-04-15,黄河,万家寨下,898.81,473,-
2023-04-15,黄河,府谷,806.86,505,-
2023-04-15,黄河,吴堡,636.52,775,-
2023-04-15,黄河,龙门,377.63,622,-
2023-04-15,汾河,河津,370.52,26.3,-
2023-04-15,北洛河,状头,360.71,9.42,-
2023-04-15,泾河,张家山,419.98,11.7,-
2023-04-15,渭河,咸阳,375.34,96,-
2023-04-15,渭河,华县(二),338.22,143,-
2023-04-15,黄河,潼关,326,1050,-
2023-04-15,黄河,史家滩蓄水量,317.78,(6.11)亿,-
2023-04-15,黄河,三门峡,273.69,704,-
2023-04-15,黄河,小浪底上蓄水量,261.77,(60.4)亿,-
2023-04-15,黄河,小浪底,133.64,574,-
2023-04-15,伊河,东湾,-,-,-
2023-04-15,伊河,陆浑坝上蓄水量,313.79,(4.54)亿,-
2023-04-15,伊河,陆浑坝上出库,-,-,-
2023-04-15,伊河,龙门镇,147.18,6.13,-
2023-04-15,洛河,卢氏,-,-,-
2023-04-15,洛河,故县水库蓄水量,527.75,(5.16)亿,-
2023-04-15,洛河,故县水库出库,-,-,-
2023-04-15,洛河,长水（二）,378.23,67.9,-
2023-04-15,洛河,白马寺,118.79,44.8,-
2023-04-15,伊洛河,黑石关,108.25,52.8,-
2023-04-15,丹河,山路坪,200.31,0.560,-
2023-04-15,沁河,五龙口,139.87,20.2,-
2023-04-15,沁河,武陟,98.61,19.7,-
2023-04-15,黄河,花园口,88.8,840,-
2023-04-15,黄河,夹河滩,71.35,732,-
2023-04-15,黄河,高村,57.48,670,-
2023-04-15,黄河,孙口,42.43,634,-
2023-04-15,大汶河,戴村坝,-,-,-
2023-04-15,东平湖,东平湖老湖蓄水量,41.28,(4.99)亿,-
2023-04-15,大汶河,出湖闸,-,-,-
2023-04-15,黄河,艾山,35.39,616,-
2023-04-15,黄河,泺口,23.82,478,-
2023-04-15,黄河,利津,8.48,435,-
2023-04-16,黄河,唐乃亥,2670.99,304,-
2023-04-16,黄河,龙羊峡入库,-,312,-
2023-04-16,黄河,龙羊峡蓄水量,2580.05,(166)亿,-
2023-04-16,黄河,龙羊峡出库,-,595,-
2023-04-16,黄河,刘家峡入库,-,346,-
2023-04-16,黄河,刘家峡蓄水量,1732.88,(37.2)亿,-
2023-04-16,黄河,刘家峡出库,-,616,-
2023-04-16,黄河,兰州,1510.34,513,-
2023-04-16,黄河,下河沿,1229.41,695,-
2023-04-16,黄河,石嘴山,1085.22,558,-
2023-04-16,黄河,巴彦高勒,1048.69,297,-
2023-04-16,黄河,三湖河口,1016.49,387,-
2023-04-16,黄河,包头,1001.58,383,-
2023-04-16,黄河,头道拐,986.37,368,-
2023-04-16,黄河,万家寨蓄水量,974.13,(4.58)亿,-
2023-04-16,黄河,万家寨上出库,-,735,-
2023-04-16,黄河,万家寨下,899.28,735,-
2023-04-16,黄河,府谷,806.88,515,-
2023-04-16,黄河,吴堡,635.83,375,-
2023-04-16,黄河,龙门,377.86,765,-
2023-04-16,汾河,河津,370.67,29.9,-
2023-04-16,北洛河,状头,360.58,3.15,-
2023-04-16,泾河,张家山,419.98,11.7,-
2023-04-16,渭河,咸阳,375.32,94,-
2023-04-16,渭河,华县(二),338.28,156,-
2023-04-16,黄河,潼关,325.76,742,-
2023-04-16,黄河,史家滩蓄水量,317.61,(5.94)亿,-
2023-04-16,黄河,三门峡,274.75,1390,-
2023-04-16,黄河,小浪底上蓄水量,261.87,(60.6)亿,-
2023-04-16,黄河,小浪底,133.84,694,-
2023-04-16,伊河,东湾,-,-,-
2023-04-16,伊河,陆浑坝上蓄水量,313.8,(4.54)亿,-
2023-04-16,伊河,陆浑坝上出库,-,-,-
2023-04-16,伊河,龙门镇,147.17,5.62,-
2023-04-16,洛河,卢氏,-,-,-
2023-04-16,洛河,故县水库蓄水量,527.59,(5.13)亿,-
2023-04-16,洛河,故县水库出库,-,-,-
2023-04-16,洛河,长水（二）,378.35,84.4,-
2023-04-16,洛河,白马寺,118.79,72.5,-
2023-04-16,伊洛河,黑石关,108.37,56.7,-
2023-04-16,丹河,山路坪,-,-,-
2023-04-16,沁河,五龙口,-,-,-
2023-04-16,沁河,武陟,98.6,19.3,-
2023-04-16,黄河,花园口,88.87,918,-
2023-04-16,黄河,夹河滩,71.4,780,-
2023-04-16,黄河,高村,57.48,670,-
2023-04-16,黄河,孙口,42.39,612,-
2023-04-16,大汶河,戴村坝,-,-,-
2023-04-16,东平湖,东平湖老湖蓄水量,41.28,(4.99)亿,-
2023-04-16,大汶河,出湖闸,-,-,-
2023-04-16,黄河,艾山,35.36,604,-
2023-04-16,黄河,泺口,23.83,482,-
2023-04-16,黄河,利津,8.47,433,-
2023-04-17,黄河,唐乃亥,2671.11,340,-
2023-04-17,黄河,龙羊峡入库,-,321,-
2023-04-17,黄河,龙羊峡蓄水量,2580.01,(166)亿,-
2023-04-17,黄河,龙羊峡出库,-,478,-
2023-04-17,黄河,刘家峡入库,-,598,-
2023-04-17,黄河,刘家峡蓄水量,1732.95,(37.3)亿,-
2023-04-17,黄河,刘家峡出库,-,628,-
2023-04-17,黄河,兰州,1511.01,897,-
2023-04-17,黄河,下河沿,1229.93,986,-
2023-04-17,黄河,石嘴山,1085.17,530,-
2023-04-17,黄河,巴彦高勒,1048.69,297,-
2023-04-17,黄河,三湖河口,1016.46,378,-
2023-04-17,黄河,包头,1001.59,386,-
2023-04-17,黄河,头道拐,986.33,378,-
2023-04-17,黄河,万家寨蓄水量,974.82,(4.74)亿,-
2023-04-17,黄河,万家寨上出库,-,69,-
2023-04-17,黄河,万家寨下,897.7,69,-
2023-04-17,黄河,府谷,806.26,289,-
2023-04-17,黄河,吴堡,636.28,599,-
2023-04-17,黄河,龙门,377.46,524,-
2023-04-17,汾河,河津,370.78,32.5,-
2023-04-17,北洛河,状头,360.57,2.78,-
2023-04-17,泾河,张家山,420.07,14.8,-
2023-04-17,渭河,咸阳,375.31,93,-
2023-04-17,渭河,华县(二),338.17,133,-
2023-04-17,黄河,潼关,325.87,880,-
2023-04-17,黄河,史家滩蓄水量,317.32,(5.67)亿,-
2023-04-17,黄河,三门峡,273.55,637,-
2023-04-17,黄河,小浪底上蓄水量,261.99,(60.9)亿,-
2023-04-17,黄河,小浪底,133.87,711,-
2023-04-17,伊河,东湾,-,-,-
2023-04-17,伊河,陆浑坝上蓄水量,313.82,(4.55)亿,-
2023-04-17,伊河,陆浑坝上出库,-,-,-
2023-04-17,伊河,龙门镇,147.11,3.03,-
2023-04-17,洛河,卢氏,-,-,-
2023-04-17,洛河,故县水库蓄水量,527.42,(5.10)亿,-
2023-04-17,洛河,故县水库出库,-,-,-
2023-04-17,洛河,长水（二）,378.34,83,-
2023-04-17,洛河,白马寺,118.75,34.5,-
2023-04-17,伊洛河,黑石关,108.24,52.5,-
2023-04-17,丹河,山路坪,-,-,-
2023-04-17,沁河,五龙口,-,-,-
2023-04-17,沁河,武陟,98.53,16.7,-
2023-04-17,黄河,花园口,88.91,968,-
2023-04-17,黄河,夹河滩,71.39,770,-
2023-04-17,黄河,高村,57.63,751,-
2023-04-17,黄河,孙口,42.41,623,-
2023-04-17,大汶河,戴村坝,-,-,-
2023-04-17,东平湖,东平湖老湖蓄水量,41.28,(4.99)亿,-
2023-04-17,大汶河,出湖闸,-,-,-
2023-04-17,黄河,艾山,35.36,604,-
2023-04-17,黄河,泺口,23.79,465,-
2023-04-17,黄河,利津,8.36,409,-
2023-04-18,黄河,唐乃亥,2671.25,386,-
2023-04-18,黄河,龙羊峡入库,-,327,-
2023-04-18,黄河,龙羊峡蓄水量,2579.97,(166)亿,-
2023-04-18,黄河,龙羊峡出库,-,488,-
2023-04-18,黄河,刘家峡入库,-,814,-
2023-04-18,黄河,刘家峡蓄水量,1732.93,(37.2)亿,-
2023-04-18,黄河,刘家峡出库,-,619,-
2023-04-18,黄河,兰州,1510.59,649,-
2023-04-18,黄河,下河沿,1229.67,832,-
2023-04-18,黄河,石嘴山,1085.29,591,-
2023-04-18,黄河,巴彦高勒,1048.67,311,-
2023-04-18,黄河,三湖河口,1016.46,357,-
2023-04-18,黄河,包头,1001.55,374,-
2023-04-18,黄河,头道拐,986.33,378,-
2023-04-18,黄河,万家寨蓄水量,975.43,(4.89)亿,-
2023-04-18,黄河,万家寨上出库,-,133,-
2023-04-18,黄河,万家寨下,897.97,133,-
2023-04-18,黄河,府谷,806.44,357,-
2023-04-18,黄河,吴堡,635.9,410,-
2023-04-18,黄河,龙门,377.56,580,-
2023-04-18,汾河,河津,370.62,28.7,-
2023-04-18,北洛河,状头,360.57,2.78,-
2023-04-18,泾河,张家山,419.99,12,-
2023-04-18,渭河,咸阳,375.26,88,-
2023-04-18,渭河,华县(二),338.36,171,-
2023-04-18,黄河,潼关,325.81,807,-
2023-04-18,黄河,史家滩蓄水量,317.12,(5.50)亿,-
2023-04-18,黄河,三门峡,273.89,815,-
2023-04-18,黄河,小浪底上蓄水量,262.16,(61.3)亿,-
2023-04-18,黄河,小浪底,133.72,622,-
2023-04-18,伊河,东湾,-,-,-
2023-04-18,伊河,陆浑坝上蓄水量,313.88,(4.57)亿,-
2023-04-18,伊河,陆浑坝上出库,-,-,-
2023-04-18,伊河,龙门镇,147.17,5.62,-
2023-04-18,洛河,卢氏,-,-,-
2023-04-18,洛河,故县水库蓄水量,527.22,(5.07)亿,-
2023-04-18,洛河,故县水库出库,-,-,-
2023-04-18,洛河,长水（二）,378.29,76,-
2023-04-18,洛河,白马寺,118.78,31,-
2023-04-18,伊洛河,黑石关,108.16,50,-
2023-04-18,丹河,山路坪,-,-,-
2023-04-18,沁河,五龙口,-,-,-
2023-04-18,沁河,武陟,98.56,17.8,-
2023-04-18,黄河,花园口,88.92,980,-
2023-04-18,黄河,夹河滩,71.41,790,-
2023-04-18,黄河,高村,57.62,745,-
2023-04-18,黄河,孙口,42.45,646,-
2023-04-18,大汶河,戴村坝,-,-,-
2023-04-18,东平湖,东平湖老湖蓄水量,41.29,(5.01)亿,-
2023-04-18,大汶河,出湖闸,-,-,-
2023-04-18,黄河,艾山,35.41,624,-
2023-04-18,黄河,泺口,23.87,499,-
2023-04-18,黄河,利津,8.47,433,-
2023-04-19,黄河,唐乃亥,2671.3,402,-
2023-04-19,黄河,龙羊峡入库,-,357,-
2023-04-19,黄河,龙羊峡蓄水量,2579.98,(166)亿,-
2023-04-19,黄河,龙羊峡出库,-,441,-
2023-04-19,黄河,刘家峡入库,-,483,-
2023-04-19,黄河,刘家峡蓄水量,1732.66,(36.9)亿,-
2023-04-19,黄河,刘家峡出库,-,678,-
2023-04-19,黄河,兰州,1511.41,1190,-
2023-04-19,黄河,下河沿,1229.13,565,-
2023-04-19,黄河,石嘴山,1085.18,534,-
2023-04-19,黄河,巴彦高勒,1048.59,297,-
2023-04-19,黄河,三湖河口,1016.43,348,-
2023-04-19,黄河,包头,1001.47,350,-
2023-04-19,黄河,头道拐,986.31,363,-
2023-04-19,黄河,万家寨蓄水量,975.1,(4.81)亿,-
2023-04-19,黄河,万家寨上出库,-,8,-
2023-04-19,黄河,万家寨下,897.28,8,-
2023-04-19,黄河,府谷,806.44,357,-
2023-04-19,黄河,吴堡,635.74,339,-
2023-04-19,黄河,龙门,377.43,508,-
2023-04-19,汾河,河津,370.68,30.1,-
2023-04-19,北洛河,状头,360.57,2.78,-
2023-04-19,泾河,张家山,420.14,17.4,-
2023-04-19,渭河,咸阳,375.29,91,-
2023-04-19,渭河,华县(二),338.18,135,-
2023-04-19,黄河,潼关,325.6,580,-
2023-04-19,黄河,史家滩蓄水量,316.94,(5.34)亿,-
2023-04-19,黄河,三门峡,273.99,874,-
2023-04-19,黄河,小浪底上蓄水量,262.14,(61.2)亿,-
2023-04-19,黄河,小浪底,133.86,705,-
2023-04-19,伊河,东湾,-,-,-
2023-04-19,伊河,陆浑坝上蓄水量,313.86,(4.56)亿,-
2023-04-19,伊河,陆浑坝上出库,-,-,-
2023-04-19,伊河,龙门镇,147.17,5.62,-
2023-04-19,洛河,卢氏,-,-,-
2023-04-19,洛河,故县水库蓄水量,526.96,(5.03)亿,-
2023-04-19,洛河,故县水库出库,-,-,-
2023-04-19,洛河,长水（二）,378.22,66.6,-
2023-04-19,洛河,白马寺,118.76,28,-
2023-04-19,伊洛河,黑石关,108.75,69.3,-
2023-04-19,丹河,山路坪,-,-,-
2023-04-19,沁河,五龙口,-,-,-
2023-04-19,沁河,武陟,98.61,19.7,-
2023-04-19,黄河,花园口,88.83,757,-
2023-04-19,黄河,夹河滩,71.42,800,-
2023-04-19,黄河,高村,57.57,716,-
2023-04-19,黄河,孙口,42.45,648,-
2023-04-19,大汶河,戴村坝,-,-,-
2023-04-19,东平湖,东平湖老湖蓄水量,41.31,(5.04)亿,-
2023-04-19,大汶河,出湖闸,-,-,-
2023-04-19,黄河,艾山,35.44,599,-
2023-04-19,黄河,泺口,23.94,531,-
2023-04-19,黄河,利津,8.41,412,-
2023-04-20,黄河,唐乃亥,2671.29,399,-
2023-04-20,黄河,龙羊峡入库,-,405,-
2023-04-20,黄河,龙羊峡蓄水量,2580,(166)亿,-
2023-04-20,黄河,龙羊峡出库,-,401,-
2023-04-20,黄河,刘家峡入库,-,419,-
2023-04-20,黄河,刘家峡蓄水量,1732.52,(36.7)亿,-
2023-04-20,黄河,刘家峡出库,-,840,-
2023-04-20,黄河,兰州,1511,890,-
2023-04-20,黄河,下河沿,1230.16,1140,-
2023-04-20,黄河,石嘴山,1085.26,575,-
2023-04-20,黄河,巴彦高勒,1048.61,301,-
2023-04-20,黄河,三湖河口,1016.29,307,-
2023-04-20,黄河,包头,1001.47,350,-
2023-04-20,黄河,头道拐,986.24,351,-
2023-04-20,黄河,万家寨蓄水量,975.03,(4.79)亿,-
2023-04-20,黄河,万家寨上出库,-,581,-
2023-04-20,黄河,万家寨下,899.02,581,-
2023-04-20,黄河,府谷,806.02,277,-
2023-04-20,黄河,吴堡,635.92,413,-
2023-04-20,黄河,龙门,377.13,350,-
2023-04-20,汾河,河津,370.74,31.6,-
2023-04-20,北洛河,状头,360.52,1.69,-
2023-04-20,泾河,张家山,420.06,14.4,-
2023-04-20,渭河,咸阳,375.27,89,-
2023-04-20,渭河,华县(二),338.25,150,-
2023-04-20,黄河,潼关,325.75,732,-
2023-04-20,黄河,史家滩蓄水量,316.75,(5.18)亿,-
2023-04-20,黄河,三门峡,274.78,1420,-
2023-04-20,黄河,小浪底上蓄水量,262.17,(61.3)亿,-
2023-04-20,黄河,小浪底,133.61,556,-
2023-04-20,伊河,东湾,-,-,-
2023-04-20,伊河,陆浑坝上蓄水量,313.92,(4.58)亿,-
2023-04-20,伊河,陆浑坝上出库,-,-,-
2023-04-20,伊河,龙门镇,147.17,5.62,-
2023-04-20,洛河,卢氏,-,-,-
2023-04-20,洛河,故县水库蓄水量,526.7,(4.99)亿,-
2023-04-20,洛河,故县水库出库,-,-,-
2023-04-20,洛河,长水（二）,378.19,62.7,-
2023-04-20,洛河,白马寺,118.86,52,-
2023-04-20,伊洛河,黑石关,109.33,89,-
2023-04-20,丹河,山路坪,-,-,-
2023-04-20,沁河,五龙口,-,-,-
2023-04-20,沁河,武陟,98.59,18.9,-
2023-04-20,黄河,花园口,88.81,751,-
2023-04-20,黄河,夹河滩,71.34,722,-
2023-04-20,黄河,高村,57.51,681,-
2023-04-20,黄河,孙口,42.41,624,-
2023-04-20,大汶河,戴村坝,-,-,-
2023-04-20,东平湖,东平湖老湖蓄水量,41.32,(5.05)亿,-
2023-04-20,大汶河,出湖闸,-,-,-
2023-04-20,黄河,艾山,35.39,584,-
2023-04-20,黄河,泺口,23.92,522,-
2023-04-20,黄河,利津,8.45,420,-
2023-04-21,黄河,唐乃亥,2671.32,409,-
2023-04-21,黄河,龙羊峡入库,-,422,-
2023-04-21,黄河,龙羊峡蓄水量,2579.99,(166)亿,-
2023-04-21,黄河,龙羊峡出库,-,474,-
2023-04-21,黄河,刘家峡入库,-,471,-
2023-04-21,黄河,刘家峡蓄水量,1732.28,(36.4)亿,-
2023-04-21,黄河,刘家峡出库,-,832,-
2023-04-21,黄河,兰州,1511.11,968,-
2023-04-21,黄河,下河沿,1229.39,685,-
2023-04-21,黄河,石嘴山,1085.23,524,-
2023-04-21,黄河,巴彦高勒,1048.55,280,-
2023-04-21,黄河,三湖河口,1016.25,285,-
2023-04-21,黄河,包头,1001.43,338,-
2023-04-21,黄河,头道拐,986.21,341,-
2023-04-21,黄河,万家寨蓄水量,974.42,(4.65)亿,-
2023-04-21,黄河,万家寨上出库,-,439,-
2023-04-21,黄河,万家寨下,898.74,439,-
2023-04-21,黄河,府谷,806.68,428,-
2023-04-21,黄河,吴堡,635.86,387,-
2023-04-21,黄河,龙门,377.04,308,-
2023-04-21,汾河,河津,370.51,26,-
2023-04-21,北洛河,状头,360.68,7.93,-
2023-04-21,泾河,张家山,419.96,11.1,-
2023-04-21,渭河,咸阳,375.26,88,-
2023-04-21,渭河,华县(二),338.23,146,-
2023-04-21,黄河,潼关,325.69,663,-
2023-04-21,黄河,史家滩蓄水量,316.55,(5.02)亿,-
2023-04-21,黄河,三门峡,274.03,898,-
2023-04-21,黄河,小浪底上蓄水量,262.18,(61.3)亿,-
2023-04-21,黄河,小浪底,133.64,573,-
2023-04-21,伊河,东湾,-,-,-
2023-04-21,伊河,陆浑坝上蓄水量,313.93,(4.59)亿,-
2023-04-21,伊河,陆浑坝上出库,-,-,-
2023-04-21,伊河,龙门镇,147.16,5.13,-
2023-04-21,洛河,卢氏,-,-,-
2023-04-21,洛河,故县水库蓄水量,526.43,(4.95)亿,-
2023-04-21,洛河,故县水库出库,-,-,-
2023-04-21,洛河,长水（二）,378.24,69.3,-
2023-04-21,洛河,白马寺,118.86,58.5,-
2023-04-21,伊洛河,黑石关,108.49,57.5,-
2023-04-21,丹河,山路坪,-,-,-
2023-04-21,沁河,五龙口,-,-,-
2023-04-21,沁河,武陟,98.59,18.9,-
2023-04-21,黄河,花园口,88.95,893,-
2023-04-21,黄河,夹河滩,71.3,683,-
2023-04-21,黄河,高村,57.43,635,-
2023-04-21,黄河,孙口,42.38,607,-
2023-04-21,大汶河,戴村坝,-,-,-
2023-04-21,东平湖,东平湖老湖蓄水量,41.3,(5.02)亿,-
2023-04-21,大汶河,出湖闸,-,-,-
2023-04-21,黄河,艾山,35.34,567,-
2023-04-21,黄河,泺口,23.89,508,-
2023-04-21,黄河,利津,8.62,457,-
2023-04-22,黄河,唐乃亥,2671.36,422,-
2023-04-22,黄河,龙羊峡入库,-,415,-
2023-04-22,黄河,龙羊峡蓄水量,2579.98,(166)亿,-
2023-04-22,黄河,龙羊峡出库,-,588,-
2023-04-22,黄河,刘家峡入库,-,664,-
2023-04-22,黄河,刘家峡蓄水量,1732.18,(36.3)亿,-
2023-04-22,黄河,刘家峡出库,-,874,-
2023-04-22,黄河,兰州,1510.83,788,-
2023-04-22,黄河,下河沿,1229.93,986,-
2023-04-22,黄河,石嘴山,1085.32,573,-
2023-04-22,黄河,巴彦高勒,1048.55,280,-
2023-04-22,黄河,三湖河口,1016.26,288,-
2023-04-22,黄河,包头,1001.3,299,-
