日期,市,市(县),站名,时间,水位,警戒水位,水势
2023-04-19,肇庆市,封开县,渔涝,2023-04-1922时,29.00,,涨
2023-04-19,肇庆市,封开县,平凤,2023-04-1922时,9.50,,落
2023-04-19,肇庆市,封开县,罗董,2023-04-1922时,35.39,,落
2023-04-19,肇庆市,怀集县,高塘,2023-04-1908时,317.00,,落
2023-04-19,肇庆市,四会市,水迳,2023-04-1908时,,,落
2023-04-19,肇庆市,四会市,龙王庙,2023-04-1908时,,,落
2023-04-19,肇庆市,高要市,马鞍(高要),2023-04-1922时,4.67,,平
2023-04-19,肇庆市,高要市,白土,2023-04-1922时,2.75,,涨
2023-04-19,肇庆市,四会市,威整,2023-04-1922时,42.49,,平
2023-04-19,肇庆市,怀集县,怀集(二),2023-04-1922时,48.47,50.00,落
2023-04-19,肇庆市,广宁县,古水,2023-04-1922时,28.29,30.60,落
2023-04-19,肇庆市,四会市,四会,2023-04-1922时,7.40,10.80,涨
2023-04-19,肇庆市,怀集县,黄岗,2023-04-1922时,49.07,,落
2023-04-19,肇庆市,怀集县,大象(二),2023-04-1922时,1.72,,涨
2023-04-19,肇庆市,怀集县,凤岗,2023-04-1922时,73.78,,涨
2023-04-19,肇庆市,怀集县,甘洒,2023-04-1922时,47.46,,落
2023-04-19,肇庆市,怀集县,马池,2023-04-1922时,6.54,,涨
2023-04-19,肇庆市,广宁县,湘下,2023-04-1922时,36.90,,平
2023-04-19,肇庆市,广宁县,上林,2023-04-1922时,72.23,,涨
2023-04-19,肇庆市,广宁县,祝州,2023-04-1922时,9.37,,落
2023-04-19,肇庆市,广宁县,南街,2023-04-1922时,30.12,,平
2023-04-19,肇庆市,广宁县,宾亨,2023-04-1922时,22.02,,平
2023-04-19,肇庆市,四会市,仓丰,2023-04-1922时,7.65,,平
2023-04-19,肇庆市,四会市,大旺围,2023-04-1922时,0.37,,平
2023-04-19,肇庆市,高要市,新桥,2023-04-1922时,1.34,,平
2023-04-19,肇庆市,德庆县,小罗,2023-04-1922时,28.10,,平
2023-04-19,肇庆市,广宁县,牛岐,2023-04-1922时,29.49,,平
2023-04-19,肇庆市,广宁县,春水,2023-04-1922时,13.66,,平
2023-04-19,肇庆市,肇庆市鼎湖区,丰乐堤围管理所（贝水）,2023-04-1922时,0.16,,平
2023-04-19,肇庆市,肇庆市鼎湖区,广利堤围管理所,2023-04-1922时,0.33,,平
2023-04-19,肇庆市,肇庆市鼎湖区,沙浦堤围管理所,2023-04-1922时,0.23,,落
2023-04-19,肇庆市,肇庆市鼎湖区,长利涌,2023-04-1922时,5.89,,平
2023-04-19,惠州市,博罗县,福田新桥,2023-04-1922时,14.81,,平
2023-04-19,惠州市,龙门县,路溪河路溪学校桥,2023-04-1922时,60.80,,平
2023-04-19,惠州市,惠东县,松坑站,2023-04-1921时,198.30,,平
2023-04-19,惠州市,惠东县,青山坳老楼河段,2023-04-1922时,60.11,,平
2023-04-19,惠州市,惠东县,黄沙塘站,2023-04-1922时,10.83,,平
2023-04-19,惠州市,博罗县,响水,2023-04-1922时,19.85,,平
2023-04-19,惠州市,博罗县,桔子圩,2023-04-1922时,23.91,,平
2023-04-19,惠州市,博罗县,小金口,2023-04-1922时,13.91,,平
2023-04-19,惠州市,博罗县,下塘,2023-04-1922时,26.10,,平
2023-04-19,惠州市,博罗县,塔下,2023-04-1922时,21.13,,平
2023-04-19,惠州市,博罗县,龙华,2023-04-1922时,5.39,,平
2023-04-19,惠州市,龙门县,渡头,2023-04-1922时,88.99,,涨
2023-04-19,惠州市,龙门县,龙门,2023-04-1922时,66.27,,涨
2023-04-19,惠州市,龙门县,香溪(二),2023-04-1922时,34.43,38.85,落
2023-04-19,惠州市,博罗县,观音阁(二),2023-04-1922时,18.26,26.00,涨
2023-04-19,惠州市,惠州市惠城区,岭下,2023-04-1922时,11.46,19.50,涨
2023-04-19,惠州市,惠州市惠城区,惠阳(二),2023-04-1922时,10.79,13.00,平
2023-04-19,惠州市,博罗县,博罗(二),2023-04-1922时,0.22,11.20,落
2023-04-19,惠州市,惠州市惠城区,大岚,2023-04-1922时,54.97,,平
2023-04-19,惠州市,博罗县,杨村,2023-04-1922时,18.13,23.00,平
2023-04-19,惠州市,惠东县,多祝,2023-04-1922时,20.63,,落
2023-04-19,惠州市,惠东县,平山(二),2023-04-1922时,16.72,20.00,平
2023-04-19,惠州市,惠阳区,平潭(二),2023-04-1922时,10.67,17.20,落
2023-04-19,惠州市,惠东县,九洲,2023-04-1922时,38.04,,涨
2023-04-19,惠州市,惠东县,瓦窑,2023-04-1922时,24.62,,落
2023-04-19,惠州市,惠阳区,白石,2023-04-1922时,18.87,,涨
2023-04-19,惠州市,惠东县,白花,2023-04-1922时,13.21,,平
2023-04-19,惠州市,惠阳区,淡水,2023-04-1922时,13.50,18.60,涨
2023-04-19,惠州市,博罗县,下宝溪,2023-04-1908时,,,落
2023-04-19,梅州市,兴宁市,瑶兴,2023-04-1922时,291.90,,落
2023-04-19,梅州市,五华县,洞口,2023-04-1922时,152.69,,涨
2023-04-19,梅州市,五华县,尖山,2023-04-1922时,6.17,13.50,平
2023-04-19,梅州市,兴宁市,水口(二),2023-04-1922时,75.63,82.50,涨
2023-04-19,梅州市,梅州市梅江区,梅县(四),2023-04-1922时,73.87,76.00,涨
2023-04-19,梅州市,梅　县,横山(二),2023-04-1922时,46.83,52.00,落
2023-04-19,梅州市,大埔县,三河坝(三),2023-04-1922时,39.76,42.00,涨
2023-04-19,梅州市,丰顺县,留隍,2023-04-1922时,15.58,22.00,涨
2023-04-19,梅州市,平远县,中学大桥,2023-04-1922时,228.02,,平
2023-04-19,梅州市,五华县,郭田圩镇,2023-04-1922时,192.78,,平
2023-04-19,梅州市,蕉岭县,峰口,2023-04-1922时,236.01,,平
2023-04-19,梅州市,五华县,新圩桥,2023-04-1921时,253.63,,平
2023-04-19,梅州市,五华县,安流里江,2023-04-1921时,112.39,,平
2023-04-19,梅州市,大埔县,党溪村,2023-04-1920时,101.62,,落
2023-04-19,梅州市,蕉岭县,荣春电站,2023-04-1922时,91.52,,落
2023-04-19,梅州市,五华县,嵩文,2023-04-1922时,108.27,,平
2023-04-19,梅州市,五华县,周江圩镇,2023-04-1913时,159.65,,涨
2023-04-19,梅州市,梅　县,雁洋镇测站,2023-04-1922时,0.00,,平
2023-04-19,梅州市,大埔县,永定,2023-04-1922时,178.36,,落
2023-04-19,梅州市,大埔县,茶阳镇测站,2023-04-1922时,0.00,,平
2023-04-19,梅州市,丰顺县,西门大桥,2023-04-1922时,141.87,,平
2023-04-19,梅州市,蕉岭县,大坝,2023-04-1922时,310.57,,平
2023-04-19,梅州市,五华县,龙村大桥,2023-04-1922时,139.37,,平
2023-04-19,梅州市,大埔县,葛里村委,2023-04-1922时,165.14,,平
2023-04-19,梅州市,五华县,黄华,2023-04-1922时,140.10,,涨
2023-04-19,梅州市,五华县,大同,2023-04-1922时,126.31,,平
2023-04-19,梅州市,五华县,林石,2023-04-1922时,117.59,,平
2023-04-19,梅州市,五华县,河子口,2023-04-1922时,113.68,121.90,落
2023-04-19,梅州市,五华县,潭下,2023-04-1922时,159.50,,涨
2023-04-19,梅州市,五华县,文里,2023-04-1922时,132.62,,平
2023-04-19,梅州市,兴宁市,罗岗,2023-04-1922时,144.57,,落
2023-04-19,梅州市,兴宁市,兴宁,2023-04-1922时,104.76,,落
2023-04-19,梅州市,兴宁市,坩砖,2023-04-1922时,151.18,,落
2023-04-19,梅州市,梅　县,红星,2023-04-1922时,89.76,,平
2023-04-19,梅州市,梅　县,荷泗,2023-04-1922时,180.53,,落
2023-04-19,梅州市,平远县,石正,2023-04-1922时,195.84,,落
2023-04-19,梅州市,梅　县,长滩,2023-04-1922时,86.42,,落
2023-04-19,梅州市,梅　县,龙虎(二),2023-04-1922时,3.62,,落
2023-04-19,梅州市,蕉岭县,长潭(坝下),2023-04-1922时,101.01,,落
2023-04-19,梅州市,蕉岭县,新铺,2023-04-1922时,76.41,,落
2023-04-19,梅州市,平远县,差干,2023-04-1922时,196.76,,平
2023-04-19,梅州市,平远县,楼前,2023-04-1922时,276.61,,平
2023-04-19,梅州市,平远县,河头,2023-04-1922时,210.63,,落
2023-04-19,梅州市,蕉岭县,三坑,2023-04-1922时,94.78,,落
2023-04-19,梅州市,平远县,东石,2023-04-1922时,142.11,,落
2023-04-19,梅州市,梅　县,隆文,2023-04-1922时,156.64,,落
2023-04-19,梅州市,平远县,平远,2023-04-1922时,147.76,,落
2023-04-19,梅州市,梅　县,宝坑,2023-04-1922时,4.04,,落
2023-04-19,梅州市,梅　县,鸡卵滩,2023-04-1922时,67.67,,落
2023-04-19,梅州市,大埔县,溪口,2023-04-1922时,9.36,11.00,涨
2023-04-19,梅州市,大埔县,恋墩,2023-04-1922时,76.41,,落
2023-04-19,梅州市,大埔县,百侯,2023-04-1922时,9.48,13.00,落
2023-04-19,梅州市,丰顺县,棠荆,2023-04-1922时,2.55,,落
2023-04-19,汕尾市,陆丰市,博美,2023-04-1922时,2.05,,平
2023-04-19,汕尾市,陆丰市,桥冲,2023-04-1922时,-0.07,,涨
2023-04-19,汕尾市,陆河县,下社,2023-04-1922时,74.17,,落
2023-04-19,汕尾市,陆河县,陆河,2023-04-1922时,46.31,,涨
2023-04-19,汕尾市,陆丰市,蕉坑(二),2023-04-1922时,3.25,8.80,落
2023-04-19,汕尾市,陆河县,参城,2023-04-1922时,24.63,,涨
2023-04-19,汕尾市,海丰县,古流,2023-04-1922时,-0.10,,平
2023-04-19,汕尾市,陆丰市,潭西,2023-04-1922时,-0.10,,落
2023-04-19,汕尾市,海丰县,公平水库(坝下),2023-04-1922时,0.25,,平
2023-04-19,汕尾市,海丰县,赤岸桥,2023-04-1922时,0.21,,平
2023-04-19,汕尾市,海丰县,新寨,2023-04-1922时,0.04,,落
2023-04-19,汕尾市,海丰县,东溪水闸,2023-04-1922时,-0.10,,涨
2023-04-19,汕尾市,海丰县,赤石大桥,2023-04-1922时,-0.02,,平
2023-04-19,汕尾市,海丰县,湖埔截洪尾,2023-04-1922时,0.36,,涨
2023-04-19,汕尾市,陆河县,黄金坑,2023-04-1922时,48.85,,平
2023-04-19,汕尾市,海丰县,海城镇测站,2023-04-1922时,0.00,,平
2023-04-19,汕尾市,陆丰市,屯埔,2023-04-1922时,12.29,,平
2023-04-19,汕尾市,海丰县,双圳桥,2023-04-1922时,24.79,,平
2023-04-19,汕尾市,海丰县,黎头尖水闸,2023-04-1922时,-0.11,,平
2023-04-19,河源市,紫金县,蓝塘站（凤凰电站）,2023-04-1922时,54.98,,平
2023-04-19,河源市,和平县,洪浰河堤,2023-04-1922时,291.95,,涨
2023-04-19,河源市,东源县,骆湖站,2023-04-1919时,129.54,,平
2023-04-19,河源市,紫金县,九和河道,2023-04-1922时,74.14,,平
2023-04-19,河源市,河源市源城区,中田河道,2023-04-1922时,29.96,,平
2023-04-19,河源市,河源市源城区,埔前河道,2023-04-1922时,40.07,,落
2023-04-19,河源市,河源市源城区,新丰江橡胶坝,2023-04-1922时,35.53,,平
2023-04-19,河源市,连平县,合水桥河道,2023-04-1922时,49.34,,平
2023-04-19,河源市,龙川县,铁场,2023-04-1922时,134.76,,落
2023-04-19,河源市,和平县,下车,2023-04-1922时,203.13,,落
2023-04-19,河源市,和平县,新源,2023-04-1922时,77.56,,平
2023-04-19,河源市,和平县,长塘,2023-04-1922时,184.74,,落
2023-04-19,河源市,和平县,星丰(二),2023-04-1922时,132.39,,落
2023-04-19,河源市,龙川县,龙川,2023-04-1922时,67.48,68.50,落
2023-04-19,河源市,东源县,黄田(三),2023-04-1922时,48.87,53.00,涨
2023-04-19,河源市,河源市源城区,河源,2023-04-1922时,33.70,37.50,平
2023-04-19,河源市,连平县,东河,2023-04-1922时,223.39,,落
2023-04-19,河源市,连平县,连平(二),2023-04-1922时,241.37,,落
2023-04-19,河源市,连平县,上坪（中小河流）,2023-04-1922时,295.45,,落
2023-04-19,河源市,连平县,大埠,2023-04-1922时,230.69,,落
2023-04-19,河源市,东源县,林石桥,2023-04-1922时,168.21,,平
2023-04-19,河源市,东源县,船塘（中小河流）,2023-04-1922时,130.99,,落
2023-04-19,河源市,东源县,顺天,2023-04-1922时,113.04,,落
2023-04-19,河源市,连平县,大湖（中小河流）,2023-04-1922时,124.03,,落
2023-04-19,河源市,连平县,九连,2023-04-1922时,289.49,,落
2023-04-19,河源市,东源县,黄村,2023-04-1922时,139.22,,落
2023-04-19,河源市,连平县,忠信,2023-04-1922时,135.85,,落
2023-04-19,河源市,东源县,康禾,2023-04-1922时,124.21,,涨
2023-04-19,河源市,东源县,高楼,2023-04-1922时,50.90,,平
2023-04-19,河源市,紫金县,柏埔,2023-04-1922时,58.42,,平
2023-04-19,河源市,紫金县,蓝塘(二),2023-04-1922时,48.52,,落
2023-04-19,阳江市,阳春市,张公龙,2023-04-1908时,121.00,,平
2023-04-19,阳江市,阳江市江城区,阳江河堤,2023-04-1922时,0.44,,涨
2023-04-19,阳江市,阳东县,塘角,2023-04-1922时,0.21,,平
2023-04-19,阳江市,阳西县,马山岭,2023-04-1922时,2.03,,涨
2023-04-19,阳江市,阳东县,清水港,2023-04-1922时,0.15,,涨
2023-04-19,阳江市,阳西县,塘口引水陂,2023-04-1922时,11.42,,落
2023-04-19,阳江市,阳西县,白石,2023-04-1922时,-0.51,,平
2023-04-19,阳江市,阳东县,那梢,2023-04-1922时,8.03,,平
2023-04-19,阳江市,阳春市,春湾,2023-04-1922时,25.95,,落
2023-04-19,阳江市,阳春市,阳春,2023-04-1922时,12.66,13.40,涨
2023-04-19,阳江市,阳江市江城区,双捷,2023-04-1922时,0.26,6.80,涨
2023-04-19,阳江市,阳江市江城区,双捷(西支渠),2023-04-1922时,4.97,,落
2023-04-19,阳江市,阳春市,永宁,2023-04-1922时,172.20,,落
2023-04-19,阳江市,阳春市,陂面(三),2023-04-1922时,27.73,31.10,平
2023-04-19,阳江市,阳春市,陂面(渠道二),2023-04-1922时,36.84,,平
2023-04-19,阳江市,阳春市,三甲,2023-04-1922时,27.02,,落
2023-04-19,阳江市,阳春市,荆山,2023-04-1922时,17.47,21.10,平
2023-04-19,阳江市,阳东县,合山,2023-04-1922时,0.74,,平
2023-04-19,阳江市,阳西县,织篢,2023-04-1922时,0.56,,涨
2023-04-19,阳江市,阳西县,石骨水库(北干渠),2023-04-1922时,61.48,,平
2023-04-19,阳江市,阳春市,黄石河道站,2023-04-1922时,57.79,,落
2023-04-19,阳江市,阳春市,河口,2023-04-1922时,6.47,,平
2023-04-19,阳江市,阳春市,陂湖,2023-04-1922时,10.72,,平
2023-04-19,清远市,英德市,飞来峡水边小舍,2023-04-1921时,23.73,,落
2023-04-19,清远市,英德市,连江口镇测站,2023-04-1922时,0.00,,平
2023-04-19,清远市,清新县,石坎,2023-04-1922时,91.82,,平
2023-04-19,清远市,清新县,沙河,2023-04-1922时,38.58,,落
2023-04-19,清远市,清新县,龙颈,2023-04-1922时,26.39,,平
2023-04-19,清远市,连州市,三江河黄村桥河段,2023-04-1922时,93.23,,落
2023-04-19,清远市,清新县,浸潭,2023-04-1922时,53.93,,平
2023-04-19,清远市,英德市,水边河金造村河段,2023-04-1922时,79.22,,落
2023-04-19,清远市,佛冈县,占果水位站,2023-04-1922时,0.44,,平
2023-04-19,清远市,清新县,沙河圩河道,2023-04-1922时,38.33,,平
2023-04-19,清远市,清远市清城区,石角水文站,2023-04-1922时,1.48,,落
2023-04-19,清远市,清远市清城区,飞来峡横石,2023-04-1922时,22.51,,涨
2023-04-19,清远市,连州市,石角,2023-04-1921时,108.00,,落
2023-04-19,清远市,英德市,连江口镇沿江路,2023-04-1921时,23.50,,平
2023-04-19,清远市,英德市,大湾,2023-04-1922时,40.34,,涨
2023-04-19,清远市,英德市,红桥(中心坝)),2023-04-1922时,80.87,,落
2023-04-19,清远市,英德市,长湖水库(坝下二),2023-04-1922时,25.36,,平
2023-04-19,清远市,英德市,沙口,2023-04-1922时,36.63,,涨
2023-04-19,清远市,英德市,白石窑(坝下),2023-04-1922时,27.75,,落
2023-04-19,清远市,英德市,英德(五),2023-04-1922时,23.68,26.00,涨
2023-04-19,清远市,英德市,连江口(排涝站),2023-04-1922时,22.49,,涨
2023-04-19,清远市,清新县,飞来峡,2023-04-1922时,11.90,,平
2023-04-19,清远市,清远市清城区,清远(三),2023-04-1922时,10.21,12.00,落
2023-04-19,清远市,清远市清城区,石角,2023-04-1922时,1.51,11.00,落
2023-04-19,清远市,英德市,横石水,2023-04-1922时,92.84,,落
2023-04-19,清远市,英德市,太平(英德),2023-04-1922时,81.82,,涨
2023-04-19,清远市,佛冈县,井冈,2023-04-1922时,89.72,,平
2023-04-19,清远市,连州市,凤凰山,2023-04-1922时,92.94,,平
2023-04-19,清远市,连州市,连县(三),2023-04-1922时,87.79,91.00,落
2023-04-19,清远市,连州市,连县(南门桥),2023-04-1922时,87.79,,落
2023-04-19,清远市,阳山县,阳山(一),2023-04-1922时,58.71,62.00,落
2023-04-19,清远市,阳山县,青莲(三),2023-04-1922时,50.92,,落
2023-04-19,清远市,英德市,架桥石,2023-04-1922时,33.53,,涨
2023-04-19,清远市,英德市,浛洸,2023-04-1922时,30.53,,涨
2023-04-19,清远市,英德市,高道(西牛),2023-04-1922时,28.94,,涨
2023-04-19,清远市,英德市,高道(昂坝),2023-04-1922时,24.85,,涨
2023-04-19,清远市,英德市,高道,2023-04-1922时,22.93,,平
2023-04-19,清远市,连州市,步津,2023-04-1922时,123.29,,落
2023-04-19,清远市,连州市,保安,2023-04-1922时,114.64,,涨
2023-04-19,清远市,连州市,沙州寨,2023-04-1922时,92.29,,落
2023-04-19,清远市,连南瑶族自治县,寨岗,2023-04-1922时,112.22,,落
2023-04-19,清远市,阳山县,黄麖塘(二),2023-04-1922时,86.11,,落
2023-04-19,清远市,阳山县,龙头岗,2023-04-1922时,94.07,,落
2023-04-19,清远市,阳山县,七拱,2023-04-1922时,79.08,,落
2023-04-19,清远市,阳山县,鱼良头,2023-04-1922时,52.21,,落
2023-04-19,清远市,阳山县,黄坌,2023-04-1922时,81.74,,落
2023-04-19,清远市,清新县,马屋(二),2023-04-1922时,47.93,,落
2023-04-19,清远市,清新县,高塱(二),2023-04-1922时,57.08,,平
2023-04-19,清远市,佛冈县,大庙峡,2023-04-1922时,44.73,,落
2023-04-19,清远市,佛冈县,龙山,2023-04-1922时,11.52,,涨
2023-04-19,清远市,清新县,江口圩,2023-04-1922时,11.33,,落
2023-04-19,清远市,清新县,江口汛,2023-04-1922时,11.77,,平
2023-04-19,清远市,清新县,珠坑,2023-04-1922时,18.76,,平
2023-04-19,清远市,清新县,迳口,2023-04-1922时,18.81,,涨
2023-04-19,清远市,清远市清城区,源潭,2023-04-1922时,9.49,,涨
2023-04-19,清远市,清新县,长怖,2023-04-1922时,9.98,,涨
2023-04-19,清远市,清远市清城区,龙沥,2023-04-1922时,8.76,,平
2023-04-19,东莞市,东莞市,石龙(二),2023-04-1922时,-0.02,4.00,涨
2023-04-19,东莞市,东莞市,石龙(樊屋),2023-04-1922时,0.09,,涨
2023-04-19,东莞市,东莞市,桥东大桥旧桥,2023-04-1922时,3.66,,涨
2023-04-19,中山市,中山市,莺哥咀,2023-04-1922时,0.44,4.00,涨
2023-04-19,潮州市,潮安县,新沟,2023-04-1922时,10.57,,落
2023-04-19,潮州市,潮州市湘桥区,甘露桥,2023-04-1922时,13.28,,平
2023-04-19,潮州市,饶平县,汤溪水库(坝下二),2023-04-1922时,17.10,,平
2023-04-19,潮州市,饶平县,黄冈,2023-04-1922时,1.92,,平
2023-04-19,潮州市,潮安县,古巷三利溪站,2023-04-1918时,1.18,,平
2023-04-19,潮州市,潮安县,峙溪（公路桥头）,2023-04-1921时,10.61,,涨
2023-04-19,潮州市,饶平县,新圩省道桥头,2023-04-1922时,13.46,,平
2023-04-19,潮州市,饶平县,饶洋水西村,2023-04-1922时,72.12,,平
2023-04-19,潮州市,潮安县,金石仙二大桥,2023-04-1922时,0.38,,平
2023-04-19,潮州市,潮州市湘桥区,潮安,2023-04-1922时,12.95,13.50,平
2023-04-19,潮州市,潮安县,急水,2023-04-1922时,5.83,,落
2023-04-19,潮州市,潮安县,凤美,2023-04-1922时,7.57,,涨
2023-04-19,潮州市,潮州市湘桥区,北关引韩,2023-04-1922时,8.34,,平
2023-04-19,潮州市,潮州市湘桥区,田头何,2023-04-1922时,5.03,,涨
2023-04-19,揭阳市,普宁市,白沙溪,2023-04-1908时,21.56,,落
2023-04-19,揭阳市,揭西县,大溪拦河闸,2023-04-1922时,23.86,,平
2023-04-19,揭阳市,揭西县,川天王电站,2023-04-1922时,14.55,,落
2023-04-19,揭阳市,揭西县,凤江水利所,2023-04-1922时,3.11,,平
2023-04-19,揭阳市,揭东县,北河桥闸,2023-04-1922时,2.95,,平
2023-04-19,揭阳市,揭西县,富口,2023-04-1922时,-2.03,4.22,涨
2023-04-19,揭阳市,揭西县,河婆,2023-04-1922时,32.13,54.04,涨
2023-04-19,揭阳市,揭西县,东桥园,2023-04-1922时,2.80,7.00,涨
2023-04-19,揭阳市,揭西县,新四,2023-04-1922时,43.44,,平
2023-04-19,揭阳市,揭西县,龙颈下水库(坝下),2023-04-1922时,14.67,,落
2023-04-19,揭阳市,揭西县,员墩,2023-04-1922时,8.09,,落
2023-04-19,揭阳市,揭西县,塔头,2023-04-1922时,7.85,,落
2023-04-19,揭阳市,揭阳市榕城区,揭阳北(二),2023-04-1922时,-0.77,,落
2023-04-19,揭阳市,揭东县,赤坎,2023-04-1922时,3.37,8.40,平
2023-04-19,揭阳市,揭阳市榕城区,方坑,2023-04-1922时,-0.41,,平
2023-04-19,揭阳市,普宁市,占陇水闸,2023-04-1922时,2.23,,涨
2023-04-19,揭阳市,惠来县,月湖,2023-04-1922时,-0.12,,平
2023-04-19,揭阳市,惠来县,新圩,2023-04-1922时,0.01,,涨
2023-04-19,揭阳市,普宁市,红饶,2023-04-1922时,29.45,,涨
2023-04-19,揭阳市,惠来县,磁窑,2023-04-1922时,17.70,26.00,落
2023-04-19,揭阳市,惠来县,总埔洋,2023-04-1922时,1.52,,平
2023-04-19,云浮市,云浮市云城区,腰古堤丁坝,2023-04-1922时,6.67,,平
2023-04-19,云浮市,新兴县,共成河,2023-04-1922时,34.13,,平
2023-04-19,云浮市,新兴县,船岗,2023-04-1922时,38.51,,平
2023-04-19,云浮市,云浮市云城区,安塘,2023-04-1921时,37.81,,平
2023-04-19,云浮市,云浮市云城区,城头水闸,2023-04-1922时,0.00,,平
2023-04-19,云浮市,云浮市云城区,小河堤明善小学,2023-04-1922时,0.70,,落
2023-04-19,云浮市,云浮市云城区,小河堤河村水闸,2023-04-1922时,2.85,,平
2023-04-19,云浮市,郁南县,枉九,2023-04-1922时,92.60,,落
2023-04-19,云浮市,郁南县,建城,2023-04-1922时,12.66,,涨
2023-04-19,云浮市,云浮市云城区,腰古,2023-04-1921时,7.12,16.00,涨
2023-04-19,云浮市,郁南县,宋桂,2023-04-1922时,27.15,,平
2023-04-19,云浮市,郁南县,深步,2023-04-1922时,25.47,,平
2023-04-19,云浮市,新兴县,簕竹,2023-04-1922时,30.20,,落
2023-04-19,云浮市,新兴县,车岗,2023-04-1922时,11.46,,涨
2023-04-19,云浮市,新兴县,东成,2023-04-1922时,26.51,,落
2023-04-19,云浮市,云浮市云城区,小河口,2023-04-1922时,14.91,,平
2023-04-19,云浮市,云浮市云城区,仙菊,2023-04-1922时,27.65,,落
2023-04-19,云浮市,罗定市,太平,2023-04-1922时,91.46,,涨
2023-04-19,云浮市,罗定市,罗定古榄,2023-04-1922时,3.64,,落
2023-04-19,云浮市,云安县,六都大堤,2023-04-1922时,2.83,,平
2023-04-19,云浮市,郁南县,都城,2023-04-1922时,3.71,17.00,平
2023-04-19,云浮市,罗定市,加益,2023-04-1922时,202.04,,落
2023-04-19,云浮市,郁南县,官良,2023-04-1922时,25.09,31.00,涨
2023-04-19,云浮市,郁南县,连滩,2023-04-1922时,14.50,,落
2023-04-19,云浮市,罗定市,船步,2023-04-1922时,55.18,,涨
2023-04-19,云浮市,罗定市,新塘,2023-04-1922时,34.98,,涨
2023-04-19,云浮市,罗定市,罗镜,2023-04-1922时,113.45,,平
2023-04-19,云浮市,罗定市,黎少,2023-04-1922时,51.70,,落
2023-04-19,云浮市,罗定市,河岔,2023-04-1922时,62.28,,落
2023-04-19,云浮市,郁南县,清二,2023-04-1922时,41.24,,落
2023-04-20,广州市,增城市,麒麟咀(二),2023-04-2022时,5.83,8.50,落
2023-04-20,广州市,从化市,太平场镇,2023-04-2022时,10.50,17.00,平
2023-04-20,广州市,广州市花都区,清布,2023-04-2022时,2.96,,平
2023-04-20,广州市,广州市白云区,三元里,2023-04-2022时,0.03,,平
2023-04-20,广州市,广州市荔湾区,华贵路,2023-04-2022时,0.18,,平
2023-04-20,广州市,广州市荔湾区,中山八路,2023-04-2022时,0.00,,平
2023-04-20,广州市,广州市荔湾区,恩洲南横,2023-04-2022时,0.04,,平
2023-04-20,广州市,广州市天河区,天河客运站,2023-04-2022时,0.03,,平
2023-04-20,广州市,广州市花都区,莲溪,2023-04-2022时,1.48,,平
2023-04-20,广州市,增城市,何大塘电站,2023-04-2022时,27.33,,平
2023-04-20,韶关市,乳源瑶族自治县,深洞村委,2023-04-2022时,0.27,,平
2023-04-20,韶关市,乳源瑶族自治县,长溪村委,2023-04-2022时,369.23,,平
2023-04-20,韶关市,南雄市,黎口河道,2023-04-2022时,121.66,,平
2023-04-20,韶关市,新丰县,遥田镇水位站,2023-04-2022时,142.11,,平
2023-04-20,韶关市,新丰县,黄礤镇水位站,2023-04-2022时,410.08,,平
2023-04-20,韶关市,新丰县,马头镇水位站,2023-04-2022时,131.47,,平
2023-04-20,韶关市,南雄市,凌江河,2023-04-2022时,264.31,,平
2023-04-20,韶关市,翁源县,芙蓉,2023-04-2021时,153.60,,平
2023-04-20,韶关市,乳源瑶族自治县,柳坑河,2023-04-2020时,0.41,,涨
2023-04-20,韶关市,乐昌市,三溪,2023-04-2022时,178.48,,落
2023-04-20,韶关市,翁源县,水口（翁源）,2023-04-2022时,125.04,,落
2023-04-20,韶关市,翁源县,龙仙,2023-04-2022时,128.49,,平
2023-04-20,韶关市,翁源县,周陂,2023-04-2022时,122.69,,涨
2023-04-20,韶关市,翁源县,下陂,2023-04-2022时,148.92,,落
2023-04-20,韶关市,新丰县,新丰,2023-04-2022时,158.09,,涨
2023-04-20,韶关市,新丰县,岳城,2023-04-2022时,143.94,,落
2023-04-20,韶关市,仁化县,蓝屋,2023-04-2021时,192.36,,落
2023-04-20,韶关市,乐昌市,坪石(二),2023-04-2021时,149.91,,落
2023-04-20,韶关市,南雄市,长市,2023-04-2022时,135.03,,涨
2023-04-20,韶关市,南雄市,外溪,2023-04-2022时,184.90,,落
2023-04-20,韶关市,南雄市,苍石,2023-04-2022时,131.13,,涨
2023-04-20,韶关市,始兴县,澄江,2023-04-2022时,264.84,,落
2023-04-20,韶关市,始兴县,司前,2023-04-2022时,212.33,,平
2023-04-20,韶关市,始兴县,禾花塘,2023-04-2022时,130.91,,涨
2023-04-20,韶关市,始兴县,结龙湾,2023-04-2022时,134.62,,平
2023-04-20,韶关市,始兴县,沈所,2023-04-2022时,99.25,,平
2023-04-20,韶关市,始兴县,始兴,2023-04-2022时,100.29,,平
2023-04-20,韶关市,仁化县,大坝,2023-04-2022时,76.94,,涨
2023-04-20,韶关市,仁化县,仁化(三),2023-04-2022时,88.75,,涨
2023-04-20,韶关市,仁化县,瑶山(坝上),2023-04-2022时,74.59,,落
2023-04-20,韶关市,仁化县,瑶山(坝下),2023-04-2022时,67.81,,涨
2023-04-20,韶关市,仁化县,瑶山,2023-04-2022时,67.83,,涨
